Invoice ID;Date;City;Gender;Customer type;Product line;Payment;Unit price;Quantity;Total;Gross margin percentage;Gross income;Rating
230-97-695;2026-02-19;Yangon;Female;Normal;Food and beverages;Credit card;40;3;126,0;0,0479;6,04;4,7
122-69-966;2026-11-07;Yangon;Female;Member;Food and beverages;Ewallet;169;9;1597,05;0,0479;76,5;9,3
252-67-558;2026-07-03;Yangon;Female;Normal;Food and beverages;Ewallet;43;8;361,2;0,0479;17,3;6,8
970-57-871;2026-06-25;Mandalay;Female;Member;Food and beverages;Credit card;81;6;510,3;0,0479;24,44;3,0
167-12-855;2026-05-12;Yangon;Male;Normal;Sports and travel;Ewallet;369;9;3487,05;0,0479;167,03;7,3
845-29-772;2026-02-23;Yangon;Male;Member;Food and beverages;Cash;187;1;196,35;0,0479;9,41;10,0
371-14-717;2026-02-25;Yangon;Female;Member;Food and beverages;Credit card;182;6;1146,6;0,0479;54,92;4,3
478-62-551;2026-01-27;Yangon;Male;Member;Health and beauty;Ewallet;99;2;207,9;0,0479;9,96;5,1
269-69-649;2026-12-09;Naypyitaw;Male;Normal;Electronic accessories;Credit card;357;3;1124,55;0,0479;53,87;5,6
450-67-224;2026-08-13;Yangon;Male;Normal;Food and beverages;Cash;160;4;672,0;0,0479;32,19;7,1
396-15-468;2026-12-15;Mandalay;Male;Normal;Food and beverages;Ewallet;92;1;96,6;0,0479;4,63;8,3
143-64-761;2026-01-04;Yangon;Female;Member;Fashion accessories;Ewallet;296;5;1554,0;0,0479;74,44;3,7
577-30-479;2026-01-01;Naypyitaw;Male;Member;Food and beverages;Ewallet;16;9;151,2;0,0479;7,24;4,9
678-49-877;2026-03-30;Yangon;Male;Normal;Health and beauty;Credit card;99;9;935,55;0,0479;44,81;9,7
864-84-288;2026-06-21;Naypyitaw;Female;Member;Health and beauty;Credit card;226;2;474,6;0,0479;22,73;7,2
225-89-709;2026-07-07;Yangon;Female;Member;Food and beverages;Credit card;153;2;321,3;0,0479;15,39;7,2
437-67-918;2026-05-25;Naypyitaw;Female;Member;Food and beverages;Cash;18;10;189,0;0,0479;9,05;8,3
439-31-779;2026-08-13;Mandalay;Male;Member;Food and beverages;Ewallet;165;4;693,0;0,0479;33,19;2,2
297-78-505;2026-06-09;Yangon;Female;Normal;Food and beverages;Ewallet;77;10;808,5;0,0479;38,73;9,6
509-61-639;2026-09-06;Yangon;Male;Member;Food and beverages;Ewallet;25;4;105,0;0,0479;5,03;3,6
220-92-111;2026-09-06;Naypyitaw;Female;Member;Home and lifestyle;Credit card;112;4;470,4;0,0479;22,53;7,6
864-99-346;2026-04-22;Yangon;Female;Member;Food and beverages;Credit card;118;9;1115,1;0,0479;53,41;3,2
624-22-856;2026-12-21;Naypyitaw;Male;Normal;Food and beverages;Ewallet;154;10;1617,0;0,0479;77,45;2,2
416-30-443;2026-01-04;Naypyitaw;Male;Normal;Fashion accessories;Credit card;198;8;1663,2;0,0479;79,67;4,4
183-86-214;2026-08-28;Naypyitaw;Male;Member;Food and beverages;Credit card;95;9;897,75;0,0479;43,0;3,2
337-87-443;2026-10-04;Yangon;Male;Member;Food and beverages;Credit card;17;4;71,4;0,0479;3,42;9,4
424-52-577;2026-01-09;Yangon;Female;Member;Food and beverages;Credit card;27;9;255,15;0,0479;12,22;3,3
924-37-494;2026-05-09;Naypyitaw;Female;Member;Food and beverages;Ewallet;108;7;793,8;0,0479;38,02;1,3
878-74-861;2026-01-26;Mandalay;Female;Normal;Food and beverages;Credit card;176;6;1108,8;0,0479;53,11;6,4
281-76-451;2026-03-10;Mandalay;Male;Member;Food and beverages;Ewallet;87;8;730,8;0,0479;35,01;5,5
199-54-687;2026-08-25;Naypyitaw;Male;Normal;Food and beverages;Credit card;57;3;179,55;0,0479;8,6;8,2
646-18-427;2026-11-29;Yangon;Male;Normal;Food and beverages;Cash;169;5;887,25;0,0479;42,5;3,9
103-65-681;2026-07-19;Mandalay;Male;Normal;Food and beverages;Ewallet;115;3;362,25;0,0479;17,35;2,5
790-59-183;2026-03-22;Yangon;Male;Member;Food and beverages;Cash;137;3;431,55;0,0479;20,67;5,2
473-11-883;2026-11-19;Naypyitaw;Male;Normal;Food and beverages;Ewallet;190;10;1995,0;0,0479;95,56;6,4
722-22-959;2026-11-29;Mandalay;Female;Member;Food and beverages;Credit card;73;10;766,5;0,0479;36,72;2,0
898-77-300;2026-08-28;Yangon;Male;Normal;Fashion accessories;Ewallet;141;9;1332,45;0,0479;63,82;5,9
857-39-346;2026-07-21;Mandalay;Female;Normal;Sports and travel;Ewallet;126;1;132,3;0,0479;6,34;4,5
504-13-369;2026-05-04;Mandalay;Male;Member;Fashion accessories;Credit card;66;1;69,3;0,0479;3,32;6,0
205-34-158;2026-01-28;Yangon;Female;Member;Home and lifestyle;Credit card;123;3;387,45;0,0479;18,56;8,6
309-79-574;2026-12-13;Mandalay;Female;Member;Fashion accessories;Credit card;242;4;1016,4;0,0479;48,69;7,2
728-28-214;2026-03-26;Yangon;Male;Member;Food and beverages;Credit card;24;10;252,0;0,0479;12,07;8,8
599-67-882;2026-07-20;Mandalay;Female;Member;Food and beverages;Ewallet;157;2;329,7;0,0479;15,79;1,7
574-24-201;2026-06-17;Mandalay;Female;Member;Food and beverages;Ewallet;181;10;1900,5;0,0479;91,03;8,6
897-98-377;2026-06-14;Naypyitaw;Male;Member;Food and beverages;Credit card;44;6;277,2;0,0479;13,28;2,4
797-87-941;2026-09-11;Yangon;Female;Normal;Food and beverages;Credit card;68;10;714,0;0,0479;34,2;1,1
998-15-324;2026-12-07;Yangon;Female;Normal;Food and beverages;Credit card;186;3;585,9;0,0479;28,06;1,1
320-14-870;2026-05-15;Yangon;Male;Member;Food and beverages;Cash;46;3;144,9;0,0479;6,94;2,6
368-48-239;2026-05-22;Yangon;Male;Normal;Food and beverages;Ewallet;47;9;444,15;0,0479;21,27;9,3
171-13-561;2026-06-10;Naypyitaw;Male;Normal;Fashion accessories;Credit card;148;4;621,6;0,0479;29,77;8,9
239-11-133;2026-07-22;Mandalay;Female;Member;Fashion accessories;Ewallet;222;10;2331,0;0,0479;111,65;4,9
966-43-255;2026-05-17;Mandalay;Male;Member;Fashion accessories;Ewallet;148;7;1087,8;0,0479;52,11;8,2
807-65-507;2026-09-14;Yangon;Female;Normal;Electronic accessories;Credit card;748;1;785,4;0,0479;37,62;1,7
185-17-100;2026-06-21;Mandalay;Female;Normal;Food and beverages;Ewallet;138;5;724,5;0,0479;34,7;9,4
184-25-594;2026-12-04;Naypyitaw;Female;Member;Sports and travel;Cash;233;2;489,3;0,0479;23,44;1,3
357-44-208;2026-08-18;Mandalay;Male;Normal;Home and lifestyle;Ewallet;381;5;2000,25;0,0479;95,81;5,5
222-91-837;2026-03-30;Yangon;Male;Member;Food and beverages;Ewallet;89;7;654,15;0,0479;31,33;3,1
637-68-249;2026-04-11;Yangon;Male;Normal;Fashion accessories;Ewallet;105;9;992,25;0,0479;47,53;1,7
215-18-665;2026-09-08;Yangon;Female;Normal;Electronic accessories;Credit card;791;9;7474,95;0,0479;358,05;3,6
554-39-478;2026-09-10;Yangon;Female;Normal;Food and beverages;Credit card;30;5;157,5;0,0479;7,54;9,1
756-50-758;2026-02-08;Naypyitaw;Female;Normal;Food and beverages;Credit card;51;5;267,75;0,0479;12,83;2,1
987-38-740;2026-11-29;Mandalay;Male;Normal;Food and beverages;Credit card;1;9;9,45;0,0479;0,45;7,5
897-77-529;2026-08-14;Yangon;Female;Normal;Food and beverages;Ewallet;43;6;270,9;0,0479;12,98;4,2
958-95-401;2026-08-06;Mandalay;Female;Normal;Food and beverages;Credit card;20;10;210,0;0,0479;10,06;5,5
865-43-919;2026-06-03;Naypyitaw;Male;Normal;Fashion accessories;Ewallet;150;9;1417,5;0,0479;67,9;9,6
404-24-868;2026-11-24;Naypyitaw;Female;Normal;Food and beverages;Credit card;89;3;280,35;0,0479;13,43;1,5
151-97-269;2026-10-24;Yangon;Female;Member;Food and beverages;Ewallet;169;1;177,45;0,0479;8,5;9,5
373-91-824;2026-03-24;Mandalay;Female;Member;Food and beverages;Cash;159;8;1335,6;0,0479;63,98;9,7
385-89-358;2026-03-26;Yangon;Male;Member;Fashion accessories;Cash;158;7;1161,3;0,0479;55,63;6,0
773-87-988;2026-05-02;Yangon;Male;Member;Fashion accessories;Credit card;192;6;1209,6;0,0479;57,94;6,0
372-72-167;2026-08-19;Yangon;Female;Normal;Food and beverages;Cash;5;6;31,5;0,0479;1,51;4,8
730-74-129;2026-06-21;Yangon;Male;Member;Food and beverages;Credit card;105;4;441,0;0,0479;21,12;9,7
996-60-673;2026-04-08;Naypyitaw;Male;Member;Fashion accessories;Cash;327;7;2403,45;0,0479;115,13;6,7
591-67-858;2026-10-27;Yangon;Male;Member;Health and beauty;Ewallet;126;2;264,6;0,0479;12,67;4,8
722-10-509;2026-10-12;Yangon;Male;Member;Electronic accessories;Ewallet;60;4;252,0;0,0479;12,07;2,9
477-39-627;2026-02-07;Mandalay;Female;Member;Food and beverages;Ewallet;152;4;638,4;0,0479;30,58;1,0
136-26-611;2026-08-25;Yangon;Male;Member;Food and beverages;Cash;2;1;2,1;0,0479;0,1;4,9
321-16-484;2026-07-09;Naypyitaw;Female;Member;Fashion accessories;Credit card;115;3;362,25;0,0479;17,35;8,2
536-99-847;2026-03-22;Mandalay;Female;Normal;Health and beauty;Ewallet;130;7;955,5;0,0479;45,77;8,9
929-65-267;2026-04-01;Naypyitaw;Female;Normal;Food and beverages;Credit card;133;2;279,3;0,0479;13,38;8,6
963-33-226;2026-08-25;Yangon;Male;Normal;Food and beverages;Credit card;157;4;659,4;0,0479;31,59;8,0
178-19-654;2026-11-13;Mandalay;Female;Normal;Food and beverages;Ewallet;169;4;709,8;0,0479;34,0;8,9
614-50-325;2026-06-16;Yangon;Female;Member;Food and beverages;Cash;80;10;840,0;0,0479;40,24;5,2
722-14-645;2026-06-22;Mandalay;Female;Member;Health and beauty;Credit card;113;2;237,3;0,0479;11,37;9,5
929-34-281;2026-02-03;Mandalay;Female;Normal;Fashion accessories;Credit card;85;7;624,75;0,0479;29,93;4,3
773-97-173;2026-04-16;Mandalay;Male;Member;Home and lifestyle;Credit card;421;9;3978,45;0,0479;190,57;6,0
913-69-138;2026-11-04;Yangon;Female;Member;Food and beverages;Credit card;12;4;50,4;0,0479;2,41;4,4
437-16-684;2026-08-30;Yangon;Female;Normal;Sports and travel;Credit card;255;2;535,5;0,0479;25,65;9,0
999-59-113;2026-09-23;Mandalay;Female;Member;Sports and travel;Credit card;73;8;613,2;0,0479;29,37;7,2
618-38-512;2026-10-28;Mandalay;Male;Normal;Home and lifestyle;Credit card;180;1;189,0;0,0479;9,05;7,6
411-66-350;2026-07-20;Naypyitaw;Female;Member;Food and beverages;Ewallet;64;6;403,2;0,0479;19,31;4,4
844-95-786;2026-12-09;Yangon;Female;Normal;Health and beauty;Credit card;250;8;2100,0;0,0479;100,59;8,4
166-60-643;2026-04-24;Mandalay;Male;Normal;Food and beverages;Ewallet;180;9;1701,0;0,0479;81,48;4,2
238-83-136;2026-04-26;Naypyitaw;Male;Normal;Home and lifestyle;Ewallet;163;1;171,15;0,0479;8,2;2,2
785-12-879;2026-04-26;Yangon;Female;Member;Electronic accessories;Ewallet;598;4;2511,6;0,0479;120,31;7,0
498-62-111;2026-11-14;Yangon;Female;Normal;Food and beverages;Credit card;140;10;1470,0;0,0479;70,41;5,5
641-16-277;2026-01-09;Yangon;Female;Member;Food and beverages;Credit card;84;8;705,6;0,0479;33,8;3,3
651-13-384;2026-02-06;Yangon;Female;Normal;Fashion accessories;Credit card;190;7;1396,5;0,0479;66,89;5,0
988-51-793;2026-05-24;Yangon;Male;Normal;Food and beverages;Ewallet;99;5;519,75;0,0479;24,9;1,5
111-25-349;2026-12-02;Yangon;Female;Member;Health and beauty;Ewallet;233;5;1223,25;0,0479;58,59;8,8
282-29-615;2026-09-20;Mandalay;Male;Normal;Food and beverages;Cash;86;5;451,5;0,0479;21,63;8,5
910-94-765;2026-05-19;Yangon;Female;Member;Food and beverages;Ewallet;152;4;638,4;0,0479;30,58;4,3
371-66-469;2026-05-07;Yangon;Female;Member;Electronic accessories;Ewallet;1226;3;3861,9;0,0479;184,99;3,3
860-78-938;2026-07-27;Yangon;Female;Member;Fashion accessories;Ewallet;66;7;485,1;0,0479;23,24;4,4
358-14-949;2026-10-27;Naypyitaw;Female;Normal;Food and beverages;Credit card;177;2;371,7;0,0479;17,8;8,7
210-57-625;2026-04-30;Yangon;Male;Member;Food and beverages;Ewallet;77;3;242,55;0,0479;11,62;1,4
214-81-813;2026-02-09;Yangon;Female;Normal;Home and lifestyle;Credit card;223;8;1873,2;0,0479;89,73;4,5
186-96-582;2026-11-11;Yangon;Male;Normal;Food and beverages;Credit card;71;7;521,85;0,0479;25,0;2,5
864-75-156;2026-10-29;Yangon;Female;Member;Food and beverages;Cash;160;5;840,0;0,0479;40,24;2,5
633-26-746;2026-05-07;Naypyitaw;Female;Member;Food and beverages;Credit card;124;5;651,0;0,0479;31,18;2,2
815-76-540;2026-11-06;Yangon;Female;Member;Fashion accessories;Ewallet;170;2;357,0;0,0479;17,1;5,6
225-48-429;2026-02-23;Yangon;Female;Member;Home and lifestyle;Credit card;251;8;2108,4;0,0479;100,99;6,3
595-76-961;2026-08-09;Yangon;Female;Normal;Food and beverages;Ewallet;114;4;478,8;0,0479;22,93;9,2
992-76-473;2026-04-29;Yangon;Male;Normal;Home and lifestyle;Ewallet;389;5;2042,25;0,0479;97,82;4,2
770-66-401;2026-02-14;Yangon;Female;Member;Food and beverages;Ewallet;149;5;782,25;0,0479;37,47;5,1
469-19-664;2026-06-01;Mandalay;Female;Normal;Food and beverages;Ewallet;181;1;190,05;0,0479;9,1;9,8
677-49-832;2026-01-10;Mandalay;Male;Normal;Sports and travel;Ewallet;219;9;2069,55;0,0479;99,13;5,7
777-87-615;2026-01-04;Naypyitaw;Female;Member;Food and beverages;Credit card;115;6;724,5;0,0479;34,7;1,2
279-46-588;2026-06-08;Yangon;Male;Normal;Sports and travel;Ewallet;235;2;493,5;0,0479;23,64;6,2
740-30-621;2026-03-17;Yangon;Male;Member;Home and lifestyle;Credit card;128;7;940,8;0,0479;45,06;1,9
698-94-204;2026-01-11;Yangon;Female;Normal;Food and beverages;Credit card;174;5;913,5;0,0479;43,76;5,6
586-27-750;2026-09-05;Naypyitaw;Female;Normal;Electronic accessories;Credit card;980;5;5145,0;0,0479;246,45;5,7
233-52-900;2026-01-21;Mandalay;Female;Member;Food and beverages;Cash;118;4;495,6;0,0479;23,74;6,1
203-32-607;2026-04-17;Yangon;Female;Member;Food and beverages;Ewallet;58;9;548,1;0,0479;26,25;4,5
845-12-549;2026-02-13;Yangon;Male;Member;Health and beauty;Ewallet;123;7;904,05;0,0479;43,3;5,2
253-83-759;2026-04-28;Naypyitaw;Male;Member;Sports and travel;Cash;136;8;1142,4;0,0479;54,72;9,8
397-95-930;2026-09-22;Yangon;Male;Member;Health and beauty;Credit card;74;9;699,3;0,0479;33,5;6,0
475-33-424;2026-03-17;Yangon;Male;Normal;Sports and travel;Credit card;107;4;449,4;0,0479;21,53;6,1
380-22-636;2026-12-03;Mandalay;Female;Normal;Sports and travel;Credit card;167;1;175,35;0,0479;8,4;2,8
859-96-512;2026-07-20;Yangon;Male;Member;Food and beverages;Credit card;64;4;268,8;0,0479;12,88;3,4
564-89-477;2026-03-23;Yangon;Female;Member;Health and beauty;Credit card;97;9;916,65;0,0479;43,91;4,2
203-37-469;2026-05-12;Yangon;Male;Member;Fashion accessories;Cash;256;7;1881,6;0,0479;90,13;3,9
122-50-682;2026-02-13;Yangon;Female;Member;Fashion accessories;Ewallet;263;5;1380,75;0,0479;66,14;3,0
494-50-248;2026-09-25;Naypyitaw;Female;Normal;Electronic accessories;Credit card;572;6;3603,6;0,0479;172,61;3,4
467-68-665;2026-11-29;Mandalay;Female;Normal;Fashion accessories;Ewallet;109;2;228,9;0,0479;10,96;4,5
151-87-703;2026-04-15;Mandalay;Female;Member;Food and beverages;Ewallet;7;9;66,15;0,0479;3,17;5,9
615-59-579;2026-04-26;Mandalay;Female;Normal;Electronic accessories;Credit card;39;10;409,5;0,0479;19,62;4,6
930-41-796;2026-06-14;Mandalay;Male;Member;Sports and travel;Credit card;171;4;718,2;0,0479;34,4;6,3
172-77-109;2026-04-20;Mandalay;Female;Member;Food and beverages;Ewallet;17;3;53,55;0,0479;2,57;1,5
814-85-923;2026-08-14;Mandalay;Male;Member;Electronic accessories;Credit card;790;1;829,5;0,0479;39,73;1,9
446-51-834;2026-09-07;Yangon;Male;Normal;Food and beverages;Credit card;13;1;13,65;0,0479;0,65;7,9
166-57-248;2026-02-23;Yangon;Female;Normal;Health and beauty;Cash;249;1;261,45;0,0479;12,52;1,4
720-75-287;2026-09-11;Naypyitaw;Male;Member;Food and beverages;Ewallet;151;4;634,2;0,0479;30,38;1,4
581-38-645;2026-01-17;Yangon;Male;Normal;Food and beverages;Credit card;113;9;1067,85;0,0479;51,15;9,8
881-67-314;2026-05-20;Yangon;Male;Member;Home and lifestyle;Ewallet;208;9;1965,6;0,0479;94,15;5,9
587-20-994;2026-11-07;Yangon;Female;Member;Health and beauty;Cash;91;5;477,75;0,0479;22,88;2,3
167-39-512;2026-04-12;Yangon;Female;Member;Food and beverages;Cash;140;6;882,0;0,0479;42,25;7,1
543-54-419;2026-06-22;Naypyitaw;Male;Normal;Food and beverages;Credit card;23;2;48,3;0,0479;2,31;6,4
315-17-182;2026-09-05;Mandalay;Female;Normal;Food and beverages;Credit card;146;2;306,6;0,0479;14,69;7,8
123-96-268;2026-06-04;Yangon;Female;Normal;Food and beverages;Credit card;59;1;61,95;0,0479;2,97;3,8
649-69-688;2026-03-07;Mandalay;Female;Member;Home and lifestyle;Credit card;380;9;3591,0;0,0479;172,01;8,7
643-36-314;2026-01-13;Mandalay;Female;Normal;Food and beverages;Cash;15;2;31,5;0,0479;1,51;8,3
887-65-934;2026-11-28;Yangon;Female;Normal;Home and lifestyle;Cash;299;5;1569,75;0,0479;75,19;2,5
677-10-455;2026-12-27;Yangon;Female;Member;Food and beverages;Cash;139;3;437,85;0,0479;20,97;1,1
892-61-361;2026-11-19;Mandalay;Female;Normal;Fashion accessories;Cash;154;5;808,5;0,0479;38,73;7,6
563-80-268;2026-07-29;Yangon;Female;Member;Food and beverages;Ewallet;10;5;52,5;0,0479;2,51;4,3
978-28-140;2026-06-03;Mandalay;Male;Member;Health and beauty;Ewallet;268;1;281,4;0,0479;13,48;1,3
903-92-854;2026-04-05;Mandalay;Female;Member;Food and beverages;Credit card;75;9;708,75;0,0479;33,95;8,3
518-41-852;2026-03-06;Yangon;Male;Member;Electronic accessories;Credit card;35;9;330,75;0,0479;15,84;2,3
921-41-406;2026-07-27;Yangon;Male;Normal;Home and lifestyle;Credit card;480;9;4536,0;0,0479;217,27;3,2
694-30-193;2026-09-18;Mandalay;Male;Member;Food and beverages;Ewallet;42;6;264,6;0,0479;12,67;2,0
387-75-378;2026-02-21;Yangon;Male;Member;Home and lifestyle;Ewallet;68;1;71,4;0,0479;3,42;4,7
238-11-641;2026-12-21;Mandalay;Female;Member;Food and beverages;Credit card;5;3;15,75;0,0479;0,75;3,9
915-86-270;2026-04-30;Mandalay;Male;Normal;Electronic accessories;Credit card;775;2;1627,5;0,0479;77,96;8,0
650-19-872;2026-03-03;Yangon;Female;Normal;Food and beverages;Credit card;45;5;236,25;0,0479;11,32;4,5
945-13-821;2026-07-08;Mandalay;Male;Member;Food and beverages;Credit card;116;3;365,4;0,0479;17,5;4,1
457-25-492;2026-01-10;Yangon;Female;Normal;Food and beverages;Ewallet;156;2;327,6;0,0479;15,69;9,6
735-45-857;2026-02-08;Yangon;Female;Normal;Food and beverages;Ewallet;118;4;495,6;0,0479;23,74;7,2
927-47-480;2026-03-20;Yangon;Male;Normal;Health and beauty;Credit card;220;10;2310,0;0,0479;110,65;2,3
848-42-155;2026-11-28;Yangon;Male;Member;Food and beverages;Credit card;156;7;1146,6;0,0479;54,92;1,3
992-85-939;2026-12-16;Yangon;Male;Member;Health and beauty;Ewallet;99;8;831,6;0,0479;39,83;7,9
339-36-959;2026-12-19;Yangon;Female;Normal;Food and beverages;Credit card;128;3;403,2;0,0479;19,31;7,0
651-73-234;2026-11-30;Naypyitaw;Female;Normal;Health and beauty;Ewallet;117;9;1105,65;0,0479;52,96;3,0
347-45-375;2026-07-01;Yangon;Female;Normal;Electronic accessories;Ewallet;145;5;761,25;0,0479;36,46;3,5
496-13-914;2026-03-11;Yangon;Male;Member;Food and beverages;Credit card;153;10;1606,5;0,0479;76,95;7,6
317-80-516;2026-11-23;Yangon;Female;Normal;Food and beverages;Ewallet;79;3;248,85;0,0479;11,92;4,9
805-26-502;2026-11-17;Mandalay;Female;Normal;Food and beverages;Credit card;66;10;693,0;0,0479;33,19;3,8
754-17-339;2026-09-02;Naypyitaw;Male;Member;Food and beverages;Ewallet;71;4;298,2;0,0479;14,28;4,6
124-94-161;2026-05-28;Naypyitaw;Male;Normal;Food and beverages;Ewallet;161;1;169,05;0,0479;8,1;7,3
545-13-779;2026-09-25;Yangon;Female;Normal;Home and lifestyle;Cash;433;6;2727,9;0,0479;130,67;6,5
578-42-376;2026-05-17;Mandalay;Female;Member;Food and beverages;Ewallet;75;10;787,5;0,0479;37,72;3,6
846-26-581;2026-12-31;Yangon;Female;Normal;Food and beverages;Credit card;62;7;455,7;0,0479;21,83;7,4
906-46-403;2026-10-31;Mandalay;Male;Member;Home and lifestyle;Credit card;181;7;1330,35;0,0479;63,72;2,6
865-83-206;2026-05-19;Naypyitaw;Male;Member;Food and beverages;Cash;25;3;78,75;0,0479;3,77;1,5
242-51-251;2026-08-05;Yangon;Male;Normal;Electronic accessories;Credit card;279;9;2636,55;0,0479;126,29;3,7
443-89-112;2026-02-11;Yangon;Male;Normal;Health and beauty;Cash;175;9;1653,75;0,0479;79,21;4,6
841-97-349;2026-10-05;Yangon;Female;Member;Food and beverages;Cash;121;8;1016,4;0,0479;48,69;9,4
490-78-576;2026-01-13;Yangon;Male;Member;Food and beverages;Credit card;124;2;260,4;0,0479;12,47;9,6
672-80-902;2026-09-28;Yangon;Female;Member;Food and beverages;Credit card;80;6;504,0;0,0479;24,14;8,0
484-90-475;2026-04-11;Mandalay;Female;Member;Health and beauty;Ewallet;137;5;719,25;0,0479;34,45;7,4
226-80-708;2026-05-29;Yangon;Female;Normal;Food and beverages;Ewallet;72;10;756,0;0,0479;36,21;8,4
426-22-897;2026-01-27;Yangon;Female;Member;Food and beverages;Cash;27;1;28,35;0,0479;1,36;2,1
917-49-237;2026-04-17;Mandalay;Female;Member;Fashion accessories;Cash;210;8;1764,0;0,0479;84,5;9,2
979-23-437;2026-12-26;Mandalay;Female;Normal;Food and beverages;Credit card;15;10;157,5;0,0479;7,54;7,3
766-71-704;2026-02-24;Yangon;Female;Member;Home and lifestyle;Ewallet;373;1;391,65;0,0479;18,76;9,0
924-44-513;2026-01-01;Yangon;Male;Normal;Home and lifestyle;Ewallet;28;7;205,8;0,0479;9,86;9,4
630-40-568;2026-04-01;Yangon;Female;Member;Health and beauty;Credit card;108;6;680,4;0,0479;32,59;2,7
746-40-941;2026-10-18;Mandalay;Male;Normal;Sports and travel;Cash;296;3;932,4;0,0479;44,66;9,7
943-76-148;2026-03-22;Yangon;Female;Member;Food and beverages;Ewallet;137;1;143,85;0,0479;6,89;5,7
275-27-181;2026-03-07;Yangon;Male;Normal;Home and lifestyle;Cash;428;5;2247,0;0,0479;107,63;6,5
838-56-400;2026-03-06;Yangon;Female;Normal;Food and beverages;Ewallet;95;5;498,75;0,0479;23,89;6,0
178-14-480;2026-05-20;Yangon;Female;Member;Food and beverages;Credit card;120;2;252,0;0,0479;12,07;1,1
674-98-895;2026-12-18;Yangon;Female;Member;Food and beverages;Ewallet;129;2;270,9;0,0479;12,98;9,7
655-13-596;2026-02-20;Mandalay;Male;Member;Food and beverages;Credit card;35;5;183,75;0,0479;8,8;5,9
131-68-869;2026-04-17;Yangon;Male;Normal;Food and beverages;Cash;112;1;117,6;0,0479;5,63;7,1
364-16-742;2026-12-31;Mandalay;Male;Member;Home and lifestyle;Ewallet;19;10;199,5;0,0479;9,56;4,6
710-27-189;2026-05-08;Naypyitaw;Female;Member;Home and lifestyle;Cash;158;7;1161,3;0,0479;55,63;4,7
731-41-968;2026-05-15;Yangon;Female;Member;Food and beverages;Cash;59;8;495,6;0,0479;23,74;6,5
542-44-167;2026-06-27;Yangon;Female;Normal;Food and beverages;Credit card;63;1;66,15;0,0479;3,17;9,7
386-22-635;2026-05-03;Yangon;Male;Normal;Food and beverages;Ewallet;166;2;348,6;0,0479;16,7;9,5
373-62-148;2026-09-09;Mandalay;Female;Member;Food and beverages;Credit card;112;4;470,4;0,0479;22,53;8,8
736-18-327;2026-01-14;Yangon;Male;Normal;Food and beverages;Ewallet;159;4;667,8;0,0479;31,99;4,9
779-52-734;2026-06-19;Yangon;Male;Member;Home and lifestyle;Credit card;375;10;3937,5;0,0479;188,61;1,1
587-53-955;2026-12-24;Yangon;Male;Member;Food and beverages;Credit card;178;8;1495,2;0,0479;71,62;8,2
545-63-203;2026-07-29;Yangon;Female;Member;Food and beverages;Ewallet;26;7;191,1;0,0479;9,15;7,1
682-17-600;2026-09-12;Yangon;Male;Normal;Food and beverages;Cash;127;3;400,05;0,0479;19,16;4,5
758-19-525;2026-11-29;Naypyitaw;Female;Normal;Food and beverages;Ewallet;183;3;576,45;0,0479;27,61;8,7
339-50-447;2026-02-08;Yangon;Male;Normal;Food and beverages;Cash;139;5;729,75;0,0479;34,96;8,1
602-57-776;2026-05-07;Mandalay;Female;Member;Fashion accessories;Ewallet;192;2;403,2;0,0479;19,31;4,2
133-43-320;2026-02-20;Yangon;Female;Member;Home and lifestyle;Credit card;331;6;2085,3;0,0479;99,89;5,8
373-58-856;2026-04-24;Yangon;Male;Member;Fashion accessories;Credit card;299;3;941,85;0,0479;45,11;7,3
817-42-426;2026-09-23;Yangon;Male;Normal;Food and beverages;Ewallet;134;2;281,4;0,0479;13,48;1,7
942-63-323;2026-03-23;Yangon;Female;Normal;Fashion accessories;Cash;216;6;1360,8;0,0479;65,18;6,6
232-73-456;2026-05-06;Yangon;Male;Normal;Food and beverages;Credit card;105;7;771,75;0,0479;36,97;9,4
462-30-786;2026-05-13;Naypyitaw;Male;Member;Food and beverages;Credit card;171;4;718,2;0,0479;34,4;1,1
727-15-423;2026-07-02;Mandalay;Female;Member;Home and lifestyle;Ewallet;146;3;459,9;0,0479;22,03;6,3
778-31-864;2026-09-02;Yangon;Female;Normal;Sports and travel;Ewallet;214;7;1572,9;0,0479;75,34;1,7
160-69-693;2026-11-18;Naypyitaw;Female;Member;Food and beverages;Credit card;57;3;179,55;0,0479;8,6;9,1
316-78-453;2026-05-16;Yangon;Female;Normal;Food and beverages;Ewallet;28;2;58,8;0,0479;2,82;3,4
395-22-315;2026-07-12;Yangon;Female;Member;Home and lifestyle;Cash;195;2;409,5;0,0479;19,62;8,1
648-34-321;2026-05-26;Yangon;Female;Member;Health and beauty;Credit card;96;9;907,2;0,0479;43,45;3,3
416-61-120;2026-06-01;Mandalay;Male;Normal;Food and beverages;Cash;62;10;651,0;0,0479;31,18;4,6
444-15-449;2026-05-27;Yangon;Male;Member;Sports and travel;Ewallet;273;10;2866,5;0,0479;137,31;10,0
446-40-317;2026-08-25;Mandalay;Female;Normal;Food and beverages;Ewallet;179;9;1691,55;0,0479;81,03;5,3
188-11-219;2026-03-16;Naypyitaw;Female;Normal;Food and beverages;Credit card;172;3;541,8;0,0479;25,95;3,5
